,property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
60,M2730943541,condo,3300000,0.0,2,3,San Francisco,94133,CA,San Francisco,1515
61,M2346387541,condo,1288000,1.0,2,3,Foster City,94404,CA,San Mateo,1380
62,M1787764030,condo,1299000,0.0,1,1,San Francisco,94105,CA,San Francisco,819
63,M2062763392,condo,695000,0.0,2,2,Alameda,94502,CA,Alameda,1274
64,M1560836146,condo,459500,0.0,1,1,Walnut Creek,94596,CA,Contra Costa,619
65,M2987450832,condo,644900,0.0,2,3,San Ramon,94583,CA,Contra Costa,951
66,M1888060653,condo,859000,2.0,1,2,Alameda,94501,CA,Alameda,1550
67,M1641346479,condo,598000,0.0,2,3,Moraga,94556,CA,Contra Costa,1473
68,M2910609959,condo,430000,1.0,1,2,Walnut Creek,94597,CA,Contra Costa,967
69,M1677581050,condo,1850000,0.0,2,2,San Francisco,94102,CA,San Francisco,1187
70,M2997625048,condo,595000,0.0,1,2,Oakland,94611,CA,Alameda,1027
71,M1593694711,condo,548000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1168
72,M2011104113,condo,1888888,0.0,2,2,San Francisco,94104,CA,San Francisco,1382
73,M2502845558,condo,1495000,0.0,2,2,San Francisco,94118,CA,San Francisco,1515
74,M2474291803,condo,799000,1.0,1,2,Oakland,94607,CA,Alameda,1924
75,M1763113081,condo,2735000,0.0,3,3,Lafayette,94549,CA,Contra Costa,2931
76,M2732677647,condo,799000,0.0,1,1,San Francisco,94105,CA,San Francisco,832
77,M1474773155,condo,775000,0.0,1,1,San Francisco,94115,CA,San Francisco,740
78,M2091579869,condo,469000,0.0,1,1,Richmond,94804,CA,Contra Costa,915
79,M1486660991,condo,999000,0.0,1,1,San Francisco,94158,CA,San Francisco,682
80,M1224251924,condo,1998000,1.0,3,3,San Francisco,94122,CA,San Francisco,2213
81,M2940633131,condo,1050000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1768
82,M1976851605,condo,1995000,0.0,3,3,San Francisco,94107,CA,San Francisco,2783
83,M1531650065,condo,420000,0.0,1,2,Walnut Creek,94595,CA,Contra Costa,1054
84,M1403228874,condo,799000,0.0,1,1,San Francisco,94110,CA,San Francisco,631
85,M9869847273,condo,828888,0.0,2,3,Fremont,94536,CA,Alameda,1740
86,M2717181925,condo,1249000,0.0,1,2,San Francisco,94109,CA,San Francisco,1044
87,M2441120559,condo,1399000,0.0,2,2,San Francisco,94103,CA,San Francisco,1559
88,M2408688704,condo,1450000,0.0,2,2,San Francisco,94114,CA,San Francisco,1205
89,M2215602394,condo,599000,0.0,1,1,Emeryville,94608,CA,Alameda,830
90,M9912016359,condo,799000,1.0,3,4,Hayward,94544,CA,Alameda,2074
91,M2043683229,condo,759000,0.0,2,2,Alameda,94502,CA,Alameda,1274
92,M1138198507,condo,495000,1.0,1,2,Hayward,94541,CA,Alameda,1129
93,M1448908179,condo,888000,1.0,1,2,San Francisco,94134,CA,San Francisco,948
94,M2894056023,condo,315000,0.0,1,1,Hayward,94544,CA,Alameda,786
95,M1613333863,condo,560000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1179
96,M2189219023,condo,699000,0.0,2,2,San Ramon,94582,CA,Contra Costa,1211
97,M1011097429,condo,735000,0.0,1,1,Foster City,94404,CA,San Mateo,997
98,M2632233246,condo,4400000,1.0,3,3,San Francisco,94114,CA,San Francisco,3860
99,M1074602172,condo,1395000,0.0,2,2,San Francisco,94107,CA,San Francisco,1112
100,M2792295145,condo,1825000,1.0,1,2,San Francisco,94114,CA,San Francisco,1656
101,M2393728554,condo,1049000,1.0,1,1,San Francisco,94107,CA,San Francisco,1215
102,M1711250968,condo,899000,0.0,2,2,San Francisco,94109,CA,San Francisco,812
103,M1376597729,condo,699000,0.0,1,1,San Francisco,94105,CA,San Francisco,493
104,M2185012161,condo,975000,1.0,2,3,Corte Madera,94925,CA,Marin,1471
105,M1410231663,condo,825000,1.0,2,3,Pleasanton,94588,CA,Alameda,1503
106,M2254978861,condo,750000,0.0,2,2,Danville,94526,CA,Contra Costa,994
107,M1052866651,condo,948000,0.0,1,3,San Francisco,94107,CA,San Francisco,874
108,M2798278149,condo,399000,0.0,1,2,Oakland,94602,CA,Alameda,730
109,M2644737481,condo,595000,0.0,1,1,Emeryville,94608,CA,Alameda,788
110,M2817448922,condo,1595000,0.0,2,1,San Francisco,94133,CA,San Francisco,1360
111,M2953485450,condo,585000,0.0,2,2,San Ramon,94583,CA,Contra Costa,995
112,M1535413926,condo,549000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1174
113,M2970732488,condo,1675000,0.0,2,3,San Francisco,94117,CA,San Francisco,1548
114,M1340363983,condo,699000,1.0,2,2,Richmond,94804,CA,Contra Costa,1257
115,M1805726551,condo,999000,0.0,2,3,Moraga,94556,CA,Contra Costa,1698
116,M1060847739,condo,569000,0.0,1,1,Mill Valley,94941,CA,Marin,756
117,M1924997500,condo,1098000,1.0,2,3,Fremont,94555,CA,Alameda,1607
118,M2818428538,condo,485000,1.0,2,2,Pinole,94564,CA,Contra Costa,1426
119,M1725105123,condo,1537000,0.0,2,2,San Francisco,94107,CA,San Francisco,1396
120,M2635768282,condo,998000,0.0,1,2,San Francisco,94118,CA,San Francisco,940
121,M1427768943,condo,1735000,0.0,2,2,San Francisco,94115,CA,San Francisco,1856
122,M2189110223,condo,1298000,1.0,1,2,San Francisco,94131,CA,San Francisco,1605
123,M1447959348,condo,445000,0.0,1,1,Walnut Creek,94596,CA,Contra Costa,681
124,M2694511117,condo,599950,0.0,2,2,Pleasanton,94566,CA,Alameda,1262
125,M1836645911,condo,425000,1.0,2,3,Richmond,94803,CA,Contra Costa,1565
126,M2080440992,condo,697000,0.0,2,2,Oakland,94601,CA,Alameda,1133
127,M1165285436,condo,939000,1.0,2,3,Walnut Creek,94597,CA,Contra Costa,2134
128,M2692091610,condo,799888,0.0,1,1,Redwood City,94065,CA,San Mateo,764
129,M2641089426,condo,860000,1.0,2,3,San Ramon,94582,CA,Contra Costa,1419
130,M9251609027,condo,862880,1.0,2,2,Fremont,94536,CA,Alameda,1283
131,M1586580065,condo,349000,0.0,1,2,Walnut Creek,94595,CA,Contra Costa,1054
132,M9760139208,condo,760000,0.0,2,2,Fremont,94555,CA,Alameda,1069
133,M1161895669,condo,739000,1.0,2,2,Oakland,94607,CA,Alameda,1240
134,M2721419051,condo,2499000,0.0,2,2,San Francisco,94158,CA,San Francisco,1555
135,M1346819671,condo,1250000,0.0,3,4,San Francisco,94134,CA,San Francisco,1930
136,M2846084821,condo,699999,0.0,1,0,San Francisco,94109,CA,San Francisco,551
137,M1665770193,condo,585000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1208
138,M2872922719,condo,559000,0.0,2,2,San Ramon,94582,CA,Contra Costa,914
139,M1495837495,condo,649000,1.0,2,3,El Cerrito,94530,CA,Contra Costa,1520
140,M1144734293,condo,709000,0.0,2,2,Moraga,94556,CA,Contra Costa,1159
141,M2092001657,condo,850000,1.0,3,4,San Ramon,94583,CA,Contra Costa,1999
142,M2417849066,condo,1168000,0.0,2,3,San Francisco,94109,CA,San Francisco,1471
143,M1776269856,condo,599000,0.0,1,1,San Francisco,94110,CA,San Francisco,471
144,M1534071465,condo,440000,0.0,1,1,Albany,94706,CA,Alameda,745
145,M1659808926,condo,1318000,0.0,2,2,San Francisco,94107,CA,San Francisco,1142
146,M1733616953,condo,595000,1.0,1,2,Moraga,94556,CA,Contra Costa,1152
147,M1024680148,condo,449000,0.0,1,1,Oakland,94610,CA,Alameda,622
148,M2935314008,condo,1350000,0.0,2,3,San Francisco,94121,CA,San Francisco,1518
149,M2845356407,condo,449000,0.0,1,1,Oakland,94609,CA,Alameda,707
150,M1240255554,condo,329409,0.0,1,1,San Francisco,94158,CA,San Francisco,609
151,M1084650038,condo,1795000,1.0,2,3,San Francisco,94115,CA,San Francisco,1550
152,M2736970324,condo,519950,0.0,2,3,Walnut Creek,94597,CA,Contra Costa,1181
153,M1532709102,condo,1475000,0.0,2,2,San Francisco,94105,CA,San Francisco,1309
154,M1263830987,condo,1190000,0.0,1,1,San Francisco,94105,CA,San Francisco,954
155,M2305696922,condo,579000,0.0,2,2,Oakland,94606,CA,Alameda,1054
156,M1241859791,condo,950000,0.0,2,2,Lafayette,94549,CA,Contra Costa,1110
157,M1799770696,condo,1109000,1.0,2,2,San Mateo,94404,CA,San Mateo,1223
158,M2909928806,condo,975000,0.0,2,3,Oakland,94612,CA,Alameda,1774
159,M2911012025,condo,685000,0.0,2,2,Oakland,94610,CA,Alameda,1127
160,M2277853789,condo,1300000,0.0,3,3,Redwood City,94063,CA,San Mateo,1689
161,M2792898309,condo,2999000,0.0,3,5,San Francisco,94110,CA,San Francisco,2755
162,M1750542721,condo,1200000,0.0,1,2,San Francisco,94121,CA,San Francisco,1147
163,M1611390072,condo,728000,0.0,2,3,Union City,94587,CA,Alameda,1124
164,M2915192783,condo,345000,0.0,1,0,Oakland,94610,CA,Alameda,496
165,M1911435387,condo,2195000,1.0,2,3,San Francisco,94114,CA,San Francisco,1985
166,M2142601562,condo,538000,1.0,1,3,San Lorenzo,94580,CA,Alameda,1188
167,M1090171817,condo,365000,0.0,2,2,Richmond,94806,CA,Contra Costa,1152
168,M1523562469,condo,533000,0.0,2,2,Albany,94706,CA,Alameda,1113
169,M2477131139,condo,499000,0.0,1,1,Oakland,94611,CA,Alameda,659
170,M9967090467,condo,1853000,0.0,2,2,San Francisco,94107,CA,San Francisco,1024
171,M9996813082,condo,737000,0.0,1,0,San Francisco,94107,CA,San Francisco,467
172,M2143753657,condo,675000,0.0,2,2,Oakland,94618,CA,Alameda,1095
173,M1746101593,condo,374999,0.0,1,1,Oakland,94606,CA,Alameda,663
174,M1684772674,condo,875000,0.0,2,3,Walnut Creek,94595,CA,Contra Costa,1764
175,M1650562539,condo,698000,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1212
176,M1570332114,condo,418000,0.0,1,2,Walnut Creek,94595,CA,Contra Costa,1095
177,M1550811025,condo,1450000,0.0,2,2,San Francisco,94105,CA,San Francisco,1245
178,M2584449715,condo,649888,0.0,1,1,San Francisco,94124,CA,San Francisco,790
179,M2353496745,condo,574900,0.0,2,2,Walnut Creek,94595,CA,Contra Costa,1162
180,M1508572879,condo,3395000,1.0,2,3,San Francisco,94108,CA,San Francisco,2654
181,M2469633346,condo,1699000,0.0,2,2,San Francisco,94105,CA,San Francisco,1286
182,M1546444645,condo,499000,0.0,1,2,Walnut Creek,94595,CA,Contra Costa,1330
183,M9105704545,condo,794000,1.0,3,4,Hayward,94544,CA,Alameda,2074
184,M1744056369,condo,611500,0.0,1,0,San Francisco,94108,CA,San Francisco,540
185,M2197889699,condo,899000,1.0,2,3,Alameda,94502,CA,Alameda,1583
186,M1379730818,condo,549000,0.0,1,0,San Francisco,94108,CA,San Francisco,354
187,M1394844037,condo,322768,0.0,1,1,San Francisco,94103,CA,San Francisco,635
188,M1383586514,condo,724500,1.0,2,3,Dublin,94568,CA,Alameda,1387
189,M1504436817,condo,598000,1.0,1,3,Union City,94587,CA,Alameda,1298
190,M1684639416,condo,565000,0.0,1,0,San Francisco,94109,CA,San Francisco,567
191,M2811080728,condo,2795000,0.0,3,3,San Francisco,94109,CA,San Francisco,1948
192,M1307042269,condo,749950,0.0,2,2,Pleasanton,94588,CA,Alameda,1505
193,M2208782727,condo,839999,0.0,1,2,Emeryville,94608,CA,Alameda,1434
